epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.9326664805412292,9.999999747378752e-05,0.19362682104110718,0.9544419050216675,0.14791901409626007
1,0.9519395232200623,9.999999747378752e-05,0.1515355259180069,0.9589977264404297,0.12374132871627808
2,0.9573066830635071,9.999999747378752e-05,0.13503684103488922,0.9430524110794067,0.16573749482631683
3,0.9580385684967041,9.999999747378752e-05,0.13047577440738678,0.9487471580505371,0.1436150074005127
4,0.9626738429069519,9.999999747378752e-05,0.12147711962461472,0.9441913366317749,0.14350268244743347
5,0.9712125062942505,9.999999747378752e-05,0.10484650731086731,0.9521639943122864,0.14096806943416595
6,0.967797040939331,9.999999747378752e-05,0.10658784955739975,0.9589977264404297,0.11621417850255966
7,0.9643815755844116,9.999999747378752e-05,0.1094738319516182,0.9202733635902405,0.2308761030435562
8,0.9673091173171997,9.999999747378752e-05,0.09885445982217789,0.9407745003700256,0.17386920750141144
9,0.9707245826721191,9.999999747378752e-05,0.09898519515991211,0.9555808901786804,0.12196231633424759
10,0.9721883535385132,9.999999747378752e-05,0.08829718083143234,0.965831458568573,0.10662135481834412
11,0.9721883535385132,9.999999747378752e-05,0.09028156101703644,0.9544419050216675,0.13936838507652283
12,0.9729202389717102,9.999999747378752e-05,0.08681806921958923,0.9487471580505371,0.15287521481513977
13,0.9748719334602356,9.999999747378752e-05,0.08277671784162521,0.9487471580505371,0.16169747710227966
14,0.977555513381958,9.999999747378752e-05,0.07738161832094193,0.9498860836029053,0.1469818502664566
15,0.9756038188934326,9.999999747378752e-05,0.07768862694501877,0.9578587412834167,0.1247476190328598
16,0.9797511696815491,4.999999873689376e-05,0.07334226369857788,0.9487471580505371,0.15776343643665314
17,0.9792632460594177,4.999999873689376e-05,0.07787292450666428,0.9612756371498108,0.11971920728683472
18,0.9797511696815491,4.999999873689376e-05,0.07235044986009598,0.9430524110794067,0.17422504723072052
19,0.9856062531471252,4.999999873689376e-05,0.06521641463041306,0.9544419050216675,0.15041175484657288
20,0.9824347496032715,4.999999873689376e-05,0.06670141965150833,0.9487471580505371,0.16541831195354462
21,0.9838985204696655,2.499999936844688e-05,0.06231800839304924,0.9533029794692993,0.14523592591285706
22,0.9846304059028625,2.499999936844688e-05,0.06334943324327469,0.9533029794692993,0.15407732129096985
23,0.9831666350364685,2.499999936844688e-05,0.06228381767868996,0.9533029794692993,0.14034684002399445
24,0.9824347496032715,2.499999936844688e-05,0.06507787108421326,0.9510250687599182,0.15487657487392426
